state_residence_abb,census_division,census_region,year,black_race,deaths,population,STATEFIP,State,YEAR,Population,Household.Firearm.Rate.L5,GOP.control.L5,Robbery.Assault.Rate.L5,Percent.Black.L5,np1.L5,np2.L5,Percent.Urban.Households.L5,Percent.Hispanic,Percent.API,Yearend.Total.Incarceration.Rate.L5,Unemployment.Rate,Decile.income.share,Income2000dollars,Percent.15.to.29,Percent.Div.Sep.Wid,Percent.Children.Single.Parent,Interp.Foreign.Born,Percent.Military.Veterans,Alcohol.per.capita,Poverty.Rate,Percent.0.to.14,Percent.30.to.59,Percent.60.and.over,Percent.White,Percent.Black,Percent.Married,Percent.Never.Married,Percent.Bachelors.degree.or.higher,Gender.Ratio,Unemployment.change,state,smth_np1.L5,smth_np2.L5,Percent.Urban.Households,ubc,ma20,cc_pc,cc_si,syg,cap,vm,ubc_slow,ma20_slow,cc_pc_slow,cc_si_slow,syg_slow,cap_slow,vm_slow,deaths_lag1,deaths_lag2,population_lag1,population_lag2,ubc_lag1,ubc_lag2,ma20_lag1,ma20_lag2,cc_pc_lag1,cc_pc_lag2,cc_si_lag1,cc_si_lag2,syg_lag1,syg_lag2,cap_lag1,cap_lag2,vm_lag1,vm_lag2,ubc_slow_lag1,ubc_slow_lag2,ma20_slow_lag1,ma20_slow_lag2,cc_pc_slow_lag1,cc_pc_slow_lag2,cc_si_slow_lag1,cc_si_slow_lag2,syg_slow_lag1,syg_slow_lag2,cap_slow_lag1,cap_slow_lag2,vm_slow_lag1,vm_slow_lag2,ldo_lag1,ldo_lag2,lpo_lag1,lpo_lag2,black_ind,race_recode,lag1_zero,lag2_zero,lag_o1_zero,lag_o2_zero,state_f,state_n
MI,Division 3: East North Central,Region 2: Midwest,2009,0,535,8420490,26,Michigan,2009,9901591,-0.1266935503167697,1.2161039933815947,0.34484381842555156,0.6336708342421797,-0.20213158658680622,-0.16348448750260253,0.7213825803657937,-0.5411460808217656,-0.07086956458550822,0.4711646824102419,2.9076813798100654,0.2869916684401174,-0.9313585834540162,-0.3152986415214853,0.30056597137270413,0.4852305216719255,-0.11236369103598937,-1.3154279487956573,0.17130884711875888,0.4333652677355945,-0.1786107197563842,0.18745982628040753,0.184341086722758,-0.07334633424450386,0.588206876791018,-0.283639396535019,0.07995881237352533,-0.15045805344303945,-0.4361291914424695,2.6323180374935395,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,0.54990000000000006,0,0,511,521,8461208,8508856,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.3499,0.1499,0,0,0,0,59,37,1485681,1492428,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2009,1,40,1481101,26,Michigan,2009,9901591,-0.1266935503167697,1.2161039933815947,0.34484381842555156,0.6336708342421797,-0.20213158658680622,-0.16348448750260253,0.7213825803657937,-0.5411460808217656,-0.07086956458550822,0.4711646824102419,2.9076813798100654,0.2869916684401174,-0.9313585834540162,-0.3152986415214853,0.30056597137270413,0.4852305216719255,-0.11236369103598937,-1.3154279487956573,0.17130884711875888,0.4333652677355945,-0.1786107197563842,0.18745982628040753,0.184341086722758,-0.07334633424450386,0.588206876791018,-0.283639396535019,0.07995881237352533,-0.15045805344303945,-0.4361291914424695,2.6323180374935395,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,0.54990000000000006,0,0,59,37,1485681,1492428,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.3499,0.1499,0,0,0,0,511,521,8461208,8508856,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2010,0,551,8400379,26,Michigan,2010,9880313,-0.3649217172033978,0.10691069491064505,0.667025429810688,0.6211438456860753,-0.3067210155145903,-0.16430711641756696,0.6540559371479142,-0.5637519392391177,-0.08583887040439461,0.4702513674369801,2.630688400578539,0.6342289322732101,-0.8619254118025099,-0.3859007952502297,-0.0146878719140166,0.3798070744130709,-0.10121439191535256,-1.2035289574491004,0.18418955527240063,0.8630512395964474,-0.23231576245369195,0.1291187405380846,0.29984865956534024,-0.06585558339105543,0.5786473133461403,-0.7349763892804261,0.7548800537699383,-0.17464792238120946,-0.4646284887023667,-0.4794298732279566,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,0.7499,0,0,535,511,8420490,8461208,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.54990000000000006,0.3499,0,0,0,0,40,59,1481101,1485681,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2010,1,50,1483261,26,Michigan,2010,9880313,-0.3649217172033978,0.10691069491064505,0.667025429810688,0.6211438456860753,-0.3067210155145903,-0.16430711641756696,0.6540559371479142,-0.5637519392391177,-0.08583887040439461,0.4702513674369801,2.630688400578539,0.6342289322732101,-0.8619254118025099,-0.3859007952502297,-0.0146878719140166,0.3798070744130709,-0.10121439191535256,-1.2035289574491004,0.18418955527240063,0.8630512395964474,-0.23231576245369195,0.1291187405380846,0.29984865956534024,-0.06585558339105543,0.5786473133461403,-0.7349763892804261,0.7548800537699383,-0.17464792238120946,-0.4646284887023667,-0.4794298732279566,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,0.7499,0,0,40,59,1481101,1485681,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.54990000000000006,0.3499,0,0,0,0,535,511,8420490,8461208,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2011,0,569,8387933,26,Michigan,2011,9896397,-0.14250743028666515,0.08312992379550932,0.7331576581453457,0.6094668191125853,-0.31901449521847103,-0.18005972511117516,0.5329882731817223,-0.5864889641033224,-0.07125117873198991,0.5699092192602806,1.9071118055950644,0.5166576119343458,-0.7818297851644459,-0.3230668702855497,-0.5042594615137567,-0.052809716984769266,0.0028593508415968596,-0.7320106636916265,0.2496366008924652,0.6976266814452389,-0.2890883147048447,0.035693254325893244,0.3774068458993866,-0.06058829745059959,0.566952684802105,-0.4171474383460251,0.7707283519672959,-0.53048259656314,-0.44151327699917714,-1.204065445272595,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,0.9436,0,0,551,535,8400379,8420490,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.7499,0.54990000000000006,0,0,0,0,50,40,1483261,1481101,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2011,1,50,1488254,26,Michigan,2011,9896397,-0.14250743028666515,0.08312992379550932,0.7331576581453457,0.6094668191125853,-0.31901449521847103,-0.18005972511117516,0.5329882731817223,-0.5864889641033224,-0.07125117873198991,0.5699092192602806,1.9071118055950644,0.5166576119343458,-0.7818297851644459,-0.3230668702855497,-0.5042594615137567,-0.052809716984769266,0.0028593508415968596,-0.7320106636916265,0.2496366008924652,0.6976266814452389,-0.2890883147048447,0.035693254325893244,0.3774068458993866,-0.06058829745059959,0.566952684802105,-0.4171474383460251,0.7707283519672959,-0.53048259656314,-0.44151327699917714,-1.204065445272595,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,0.9436,0,0,50,40,1483261,1481101,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.7499,0.54990000000000006,0,0,0,0,551,535,8400379,8420490,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2012,0,570,8395085,26,Michigan,2012,9922016,-0.3883111866611952,0.0585977985796506,0.6639159357088003,0.5977448005555808,-0.1702790143522342,0.05488029086920467,0.4969881521710567,-0.6022208015597317,-0.05585924668569116,0.466473223320074,1.5487872662002284,0.9600881854772144,-0.771437592884123,-0.24710722299221521,-0.5660914012192142,-0.47715454842308347,-0.18856733268592923,-0.8466758559707099,0.3087495241266303,0.5826502196922675,-0.3427068568172502,-0.056997688220963356,0.4449395871438808,-0.05476744839085259,0.5544217630806322,-0.20745138012961814,0.600922085924088,-0.17148857640772897,-0.3856090337036395,-0.631847194583732,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,569,551,8387933,8400379,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.9436,0.7499,0,0,0,0,50,50,1488254,1483261,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2012,1,53,1488275,26,Michigan,2012,9922016,-0.3883111866611952,0.0585977985796506,0.6639159357088003,0.5977448005555808,-0.1702790143522342,0.05488029086920467,0.4969881521710567,-0.6022208015597317,-0.05585924668569116,0.466473223320074,1.5487872662002284,0.9600881854772144,-0.771437592884123,-0.24710722299221521,-0.5660914012192142,-0.47715454842308347,-0.18856733268592923,-0.8466758559707099,0.3087495241266303,0.5826502196922675,-0.3427068568172502,-0.056997688220963356,0.4449395871438808,-0.05476744839085259,0.5544217630806322,-0.20745138012961814,0.600922085924088,-0.17148857640772897,-0.3856090337036395,-0.631847194583732,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,50,50,1488254,1483261,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.9436,0.7499,0,0,0,0,569,551,8387933,8400379,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2013,0,621,8410001,26,Michigan,2013,9948690,-0.5003836054992282,0.03328701452996036,0.6164114551457465,0.5851943383424313,-0.18521942515590817,0.04268401500113848,0.5628836092333834,-0.6208447667093193,-0.038082523643377116,0.3678399039991239,1.4593968552544712,0.663534848581405,-0.9204618817346409,-0.17500680864775983,0.09875402316725636,0.008387232758417497,-0.3158052323538354,-0.5375446901895722,0.1360742649555725,0.11786011084565669,-0.3787442520286336,-0.14359198547536092,0.4970061700931249,-0.046526474126447455,0.5394535837410237,-0.22652382467474874,0.1613741520008717,-0.27040171845383154,-0.3434639293035639,-0.21078383046648824,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,570,569,8395085,8387933,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.9436,0,0,0,0,53,50,1488275,1488254,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2013,1,53,1485621,26,Michigan,2013,9948690,-0.5003836054992282,0.03328701452996036,0.6164114551457465,0.5851943383424313,-0.18521942515590817,0.04268401500113848,0.5628836092333834,-0.6208447667093193,-0.038082523643377116,0.3678399039991239,1.4593968552544712,0.663534848581405,-0.9204618817346409,-0.17500680864775983,0.09875402316725636,0.008387232758417497,-0.3158052323538354,-0.5375446901895722,0.1360742649555725,0.11786011084565669,-0.3787442520286336,-0.14359198547536092,0.4970061700931249,-0.046526474126447455,0.5394535837410237,-0.22652382467474874,0.1613741520008717,-0.27040171845383154,-0.3434639293035639,-0.21078383046648824,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,53,50,1488275,1488254,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.9436,0,0,0,0,570,569,8395085,8387933,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2014,0,628,8422254,26,Michigan,2014,9975858,-0.20065036428130822,0.007170266913260229,0.5721505467402335,0.573395352282825,-0.5895287753494471,-0.3461866419575519,0.5512642135490206,-0.6376840730719889,-0.02298597624471665,0.15519092777745055,0.8595146492058281,0.6576497984858614,-0.8613352669906519,-0.08014737442699728,0.6426887465682002,0.04003134612510408,-0.06502086565131729,-0.3161283216794762,0.47623340672931835,0.6980163336908116,-0.4077379365633226,-0.2536613450500748,0.5491275649491834,-0.040010527393516265,0.5265577933352167,-0.6159869900697843,0.1805906925188856,-0.6190870011503008,-0.2946518834947744,-1.02995353080263,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,621,570,8410001,8395085,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,53,53,1485621,1488275,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2014,1,43,1487623,26,Michigan,2014,9975858,-0.20065036428130822,0.007170266913260229,0.5721505467402335,0.573395352282825,-0.5895287753494471,-0.3461866419575519,0.5512642135490206,-0.6376840730719889,-0.02298597624471665,0.15519092777745055,0.8595146492058281,0.6576497984858614,-0.8613352669906519,-0.08014737442699728,0.6426887465682002,0.04003134612510408,-0.06502086565131729,-0.3161283216794762,0.47623340672931835,0.6980163336908116,-0.4077379365633226,-0.2536613450500748,0.5491275649491834,-0.040010527393516265,0.5265577933352167,-0.6159869900697843,0.1805906925188856,-0.6190870011503008,-0.2946518834947744,-1.02995353080263,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,53,53,1485621,1488275,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,621,570,8410001,8395085,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2015,0,646,8432858,26,Michigan,2015,9988208,-0.27452798603948164,-0.019779749003571215,0.5599907642872558,0.564219498127579,-0.607701465763747,-0.3535479510222354,0.5704135390129159,-0.6517257552692798,-0.01312642004458472,0.07428788089885267,-0.0123078245560044,0.5151342605287784,-0.6062188524297129,0.005162501307018854,0.559827791514445,1.0585821695307305,-0.22773303958843852,-1.1118732974170138,0.15473834972034306,-0.3002747745850976,-0.44323494757053356,-0.3439061743635881,0.5952355299430183,-0.03327220457682326,0.514729253289823,-1.108873597731428,0.7372169518629154,-0.8123527042880925,-0.2390201727127337,-1.4653332264517454,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,628,621,8422254,8410001,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,43,53,1487623,1485621,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2015,1,46,1489718,26,Michigan,2015,9988208,-0.27452798603948164,-0.019779749003571215,0.5599907642872558,0.564219498127579,-0.607701465763747,-0.3535479510222354,0.5704135390129159,-0.6517257552692798,-0.01312642004458472,0.07428788089885267,-0.0123078245560044,0.5151342605287784,-0.6062188524297129,0.005162501307018854,0.559827791514445,1.0585821695307305,-0.22773303958843852,-1.1118732974170138,0.15473834972034306,-0.3002747745850976,-0.44323494757053356,-0.3439061743635881,0.5952355299430183,-0.03327220457682326,0.514729253289823,-1.108873597731428,0.7372169518629154,-0.8123527042880925,-0.2390201727127337,-1.4653332264517454,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,43,53,1487623,1485621,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,628,621,8422254,8410001,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2016,0,658,8439656,26,Michigan,2016,10017593,-0.3905071993267481,1.0385462387699025,0.3650957330600125,0.5530874999734214,0.06862325032740664,-0.42642769413046966,0.46760557224329374,-0.6582292939413645,0.004817309596626836,-0.001962341254841284,-0.17071927277602506,0.9568504279364203,-0.6150081473834564,0.09531663636298889,0.29817891783344624,0.8519049641035652,-0.2723487180514458,-0.8632110974083708,0.5221529335599556,0.20587317210664594,-0.45522301300001083,-0.43053690178009346,0.6198702618611275,-0.028232071777828275,0.5026975605548384,-0.9382488667978799,0.7449140765787078,-0.4287669945533431,-0.1855190598455967,-0.3254075254720709,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,646,628,8432858,8422254,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,46,43,1489718,1487623,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2016,1,59,1488644,26,Michigan,2016,10017593,-0.3905071993267481,1.0385462387699025,0.3650957330600125,0.5530874999734214,0.06862325032740664,-0.42642769413046966,0.46760557224329374,-0.6582292939413645,0.004817309596626836,-0.001962341254841284,-0.17071927277602506,0.9568504279364203,-0.6150081473834564,0.09531663636298889,0.29817891783344624,0.8519049641035652,-0.2723487180514458,-0.8632110974083708,0.5221529335599556,0.20587317210664594,-0.45522301300001083,-0.43053690178009346,0.6198702618611275,-0.028232071777828275,0.5026975605548384,-0.9382488667978799,0.7449140765787078,-0.4287669945533431,-0.1855190598455967,-0.3254075254720709,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,46,43,1489718,1487623,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,646,628,8432858,8422254,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2017,0,641,8468812,26,Michigan,2017,10049753,0.08745944667964516,1.009847772053443,0.433929132560197,0.5412836211348785,0.04663293179219086,-0.42767540241511576,0.496601043462301,-0.6643846143299127,0.014845417243553989,0.06412165523677671,-0.32386078364760734,0.7864451515434917,-0.677412145918913,0.1571045850247859,-0.04902934962795482,0.7330271081955723,-0.17613640260882066,-0.5729582787187202,0.5295278888390353,-0.09836979007201259,-0.4381814230687877,-0.5214508187541355,0.6417005752448567,-0.021619511669367802,0.4910532133489079,-0.5127965042251488,0.5534502661463977,0.042741819528572554,-0.14249273184478106,-0.31074045982466075,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,658,646,8439656,8432858,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,59,46,1488644,1489718,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2017,1,41,1493499,26,Michigan,2017,10049753,0.08745944667964516,1.009847772053443,0.433929132560197,0.5412836211348785,0.04663293179219086,-0.42767540241511576,0.496601043462301,-0.6643846143299127,0.014845417243553989,0.06412165523677671,-0.32386078364760734,0.7864451515434917,-0.677412145918913,0.1571045850247859,-0.04902934962795482,0.7330271081955723,-0.17613640260882066,-0.5729582787187202,0.5295278888390353,-0.09836979007201259,-0.4381814230687877,-0.5214508187541355,0.6417005752448567,-0.021619511669367802,0.4910532133489079,-0.5127965042251488,0.5534502661463977,0.042741819528572554,-0.14249273184478106,-0.31074045982466075,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,59,46,1488644,1489718,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,658,646,8439656,8432858,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2018,0,738,8499886,26,Michigan,2018,10070378,-0.14640150530121804,0.9802341228373761,0.3431710607458598,0.5272546033679955,0.26449199897222064,-0.35391331229842043,0.4862189257358422,-0.6670652669963973,0.0239369985612412,0.10207369424123405,-0.4727032927581434,0.9306594377165465,-0.6708849240675672,0.15600551222272724,0.19721672507560084,0.5092682535587608,-0.09553192651718997,-0.7074024718246422,0.6293928684223455,-0.35631253216114356,-0.42372110320444745,-0.5598804959051693,0.6579518668687029,-0.015034576917933695,0.4800633041057719,-0.28693466956765584,0.15462913251700136,0.2777196007399128,-0.11518395668849862,-0.2930228411919573,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,641,658,8468812,8439656,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,41,59,1493499,1488644,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2018,1,68,1496029,26,Michigan,2018,10070378,-0.14640150530121804,0.9802341228373761,0.3431710607458598,0.5272546033679955,0.26449199897222064,-0.35391331229842043,0.4862189257358422,-0.6670652669963973,0.0239369985612412,0.10207369424123405,-0.4727032927581434,0.9306594377165465,-0.6708849240675672,0.15600551222272724,0.19721672507560084,0.5092682535587608,-0.09553192651718997,-0.7074024718246422,0.6293928684223455,-0.35631253216114356,-0.42372110320444745,-0.5598804959051693,0.6579518668687029,-0.015034576917933695,0.4800633041057719,-0.28693466956765584,0.15462913251700136,0.2777196007399128,-0.11518395668849862,-0.2930228411919573,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,41,59,1493499,1488644,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,641,658,8468812,8439656,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2019,0,665,8489380,26,Michigan,2019,10078062,-0.2565057861880765,0.9496779863888019,0.2773819568723389,0.5154266942383512,0.23809870380579412,-0.34776878582636556,0.47697983834662566,-0.6659649911192206,-0.007498646493081608,0.11849116751090037,-0.39360485407060103,0.9023262710345341,-0.6822016647067995,0.11396626613971995,-0.39730356601583705,0.7502851040990954,-0.3538966652863407,0.04964079217408475,0.6765391228638278,-0.39232720237580726,-0.4219816439555095,-0.5389536960687247,0.6590007788799875,-0.0014525172328066895,0.4728354455805363,-0.7478738012972178,1.0320287536134463,0.1118585954161494,-0.09070506146624298,0.08641256123550249,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,738,641,8499886,8468812,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,68,41,1496029,1493499,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2019,1,77,1497477,26,Michigan,2019,10078062,-0.2565057861880765,0.9496779863888019,0.2773819568723389,0.5154266942383512,0.23809870380579412,-0.34776878582636556,0.47697983834662566,-0.6659649911192206,-0.007498646493081608,0.11849116751090037,-0.39360485407060103,0.9023262710345341,-0.6822016647067995,0.11396626613971995,-0.39730356601583705,0.7502851040990954,-0.3538966652863407,0.04964079217408475,0.6765391228638278,-0.39232720237580726,-0.4219816439555095,-0.5389536960687247,0.6590007788799875,-0.0014525172328066895,0.4728354455805363,-0.7478738012972178,1.0320287536134463,0.1118585954161494,-0.09070506146624298,0.08641256123550249,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,68,41,1496029,1493499,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,738,641,8499886,8468812,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2020,0,684,8466573,26,Michigan,2020,10069577,-0.2012730310312683,0.9181520579744876,0.23597969326869594,0.5048296777279917,-0.11078155275216606,-0.1884904759573778,0.49712707444884224,-0.6163904655666231,-0.025230272224800385,0.12512703007209344,2.7002332323924785,0.8760024040147008,-0.2717430169276781,-1.328476815116698e-4,-0.02142515006574264,0.8134507033102483,-0.3366472147310519,-0.5828488586606299,1.2076647196735395,-0.005643859768850802,-0.4123127494167097,-0.4565660781760051,0.6441059579085038,-2.6865411881287713e-4,0.4752345731755344,-0.49957921805919364,0.5210050380037364,-0.06712523975476223,-0.09572384137371516,4.349322711512648,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,665,738,8489380,8499886,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,77,68,1497477,1496029,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2020,1,77,1499982,26,Michigan,2020,10069577,-0.2012730310312683,0.9181520579744876,0.23597969326869594,0.5048296777279917,-0.11078155275216606,-0.1884904759573778,0.49712707444884224,-0.6163904655666231,-0.025230272224800385,0.12512703007209344,2.7002332323924785,0.8760024040147008,-0.2717430169276781,-1.328476815116698e-4,-0.02142515006574264,0.8134507033102483,-0.3366472147310519,-0.5828488586606299,1.2076647196735395,-0.005643859768850802,-0.4123127494167097,-0.4565660781760051,0.6441059579085038,-2.6865411881287713e-4,0.4752345731755344,-0.49957921805919364,0.5210050380037364,-0.06712523975476223,-0.09572384137371516,4.349322711512648,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,77,68,1497477,1496029,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,665,738,8489380,8499886,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2021,0,715,8631155,26,Michigan,2021,10037504,-0.008885707448630716,0.885629032861423,0.43403274755671567,0.49423376467911195,-0.14216317305948892,-0.17367508075329258,0.5202516078191136,-0.6048586819898298,-0.04351787302941966,0.08774605762837465,1.0065393293862661,0.8516115265631079,-0.16597515371139662,-0.1808266523901629,-0.06656575853208596,0.4316534454418047,-0.37392271792336035,-0.5855201871516442,1.1313795362951722,0.22554701401543573,-0.42858278743529854,-0.3042101886326241,0.6247367642924916,0.010908217609545058,0.46796218942291695,-0.9196016160360697,0.9777644482963305,0.04254818787991804,-0.13245368171838479,-2.692496317888421,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,684,665,8466573,8489380,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,77,77,1499982,1497477,0,-0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2021,1,95,1419656,26,Michigan,2021,10037504,-0.008885707448630716,0.885629032861423,0.43403274755671567,0.49423376467911195,-0.14216317305948892,-0.17367508075329258,0.5202516078191136,-0.6048586819898298,-0.04351787302941966,0.08774605762837465,1.0065393293862661,0.8516115265631079,-0.16597515371139662,-0.1808266523901629,-0.06656575853208596,0.4316534454418047,-0.37392271792336035,-0.5855201871516442,1.1313795362951722,0.22554701401543573,-0.42858278743529854,-0.3042101886326241,0.6247367642924916,0.010908217609545058,0.46796218942291695,-0.9196016160360697,0.9777644482963305,0.04254818787991804,-0.13245368171838479,-2.692496317888421,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,77,77,1499982,1497477,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,684,665,8466573,8489380,1,0.5,0,0,0,0,MI,22
MI,Division 3: East North Central,Region 2: Midwest,2022,0,756,8615770,26,Michigan,2022,10034113,-0.05166713042138259,0.8520816063161538,0.40997974230494705,0.48423014095044065,-0.05792211025866487,-0.014869086080023389,0.5237312949913575,-0.5854421287257416,-0.046173861608942386,0.06608389541556059,0.2233172205206849,0.8290773285845001,-0.7107689751069358,-0.11599251295757422,0.08559454950738356,0.37407232554524095,-0.1666485574018624,-0.7076268506623314,0.6987083345990073,0.43394329030907763,-0.46382316054864503,-0.2260422873502832,0.5516466761255742,0.021481800299826034,0.4580618258223527,-0.7612219790140823,0.7122598376868063,-0.17725244953843397,-0.18227989630689034,-1.206837330848742,MI,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,1,1,0,0,715,684,8631155,8466573,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,95,77,1419656,1499982,0,-0.5,0,0,0,0,MI,22
